0.000 0 [WARN] Invalid argument "\"
c 
c Mallob -- a parallel and distributed platform for job scheduling, load balancing, and SAT solving
c Copyright (C) 2019-2025 Dominik Schreiber, Karlsruhe Institute of Technology, Germany
c 
c 0.001 0 Program options: -0o=0 -J=0 -SJ=0 -T=300 -adc=0 -aim=1 -ajpc=0 -ans=0 -apidir=.api -ba=4 -bem=1 -bicg=4 -br=0 -c=1 -cbbs=0 -cblm=1 -cblp=100000 -cdel=2 -cecpm=0 -cf=0 -cfci=10 -cfm=3 -cg=1 -ch=0 -checksums=0 -cjc=0 -client-app-threads=1 -cm=0 -cmp=0 -colors=0 -compact-proof=0 -cpshm=0 -csm=3 -cusv=1 -dc=0 -decay-distr=1 -decay-max=200 -decay-mean=50 -decay-min=1 -decay-stddev=3 -decpm=0 -delaymonkey=0 -div-elim=0 -div-fanout=0 -div-init-shuffle=0 -div-native=1 -div-noise=0 -div-phases=1 -div-reduce=0 -div-seeds=1 -dpa=1 -ds=0 -evpt=350 -evu=0 -extmem-disk-dir=.disk -fapii=0 -fcll=1 -g=0 -gclls=0 -h=0 -huca=0 -iff=0 -ilbd=0 -inotify=1 -interface-fs=0 -interface-ipc=0 -ipm=1 -ivdh=1 -jc=1 -jcl=0 -jcup=0.1 -jjp=0 -jwl=0 -l=1 -latencymonkey=0 -lbdpi=0 -lbdpo=0 -ljpc=32 -log=scripts/bnb/out//3/ -mbt=8388608 -mcips=5 -md=0 -mempanic=1 -mjps=0 -mlbdps=2 -mlpt=50000000 -mmpi=0 -mono=instances/bnb/main_under_300/bnb_n30_m2.cnf -mono-app=bnb -mscf=5 -nec=5 -no-import=0 -os=0 -otfc=0 -otfcm=1 -p=0.1 -pbbm=0 -plain-add-specific=0 -pph=0 -pre-cleanup=1 -prisma=0 -proof-debugging=0 -ps=0 -q=0 -qcll=8 -qlbdl=2 -randlbd=0 -reduce-delta=100 -reduce-max=980 -reduce-mean=700 -reduce-min=300 -reduce-stddev=150 -rlbd=3 -rpa=0 -rs=1 -rspaa=0 -s=0.5 -satsolver=C -scll=60 -scramble-lbds=0 -scsd=0 -seed=0 -sjd=0 -slbdl=60 -sleep=100 -spl=-1 -sswl=0 -t=1 -tmp=scripts/bnb/out//3/tmp/ -trace-dir=scripts/bnb/out//3/ -uninvert-proof=1 -v=2 -w=-1 -wam=10000 -warmup=0 -watchdog=1 -y=1 -yield=0 
c 0.001 0 Cleaning up pre-execution
c 0.001 0 Killing old subprocesses: "killall -9 build/mallob_sat_process 2>/dev/null"
c 0.008 0 Killing old subprocesses: "killall -9 build/impcheck_parse 2>/dev/null"
c 0.010 0 Killing old subprocesses: "killall -9 build/impcheck_check 2>/dev/null"
c 0.012 0 Killing old subprocesses: "killall -9 build/impcheck_confirm 2>/dev/null"
c 0.020 0 [WARN] Num bounce alternatives must be at most half the number of workers!
c 0.020 0 [WARN] Falling back to safe value r=1.
c 0.020 0 Set up API connector
c 0.020 0 Machine color 0 with 1 total workers (my rank: 0)
c 0.020 0 Assuming application "BNB" for mono job
c 93.839 0 [queue] In loop. Jobs left: 77558760
c 93.840 0 [queue] In loop. Jobs left: 77558760
c 93.840 0 [queue] In loop. Jobs left: 77558760
c 93.841 0 [queue] In loop. Jobs left: 77558760
c 93.841 0 [queue] In loop. Jobs left: 77558760
c 93.842 0 [queue] In loop. Jobs left: 77558760
c 93.843 0 [queue] In loop. Jobs left: 77558760
c 93.843 0 [queue] In loop. Jobs left: 77558760
c 93.844 0 [queue] In loop. Jobs left: 77558760
c 93.844 0 [queue] In loop. Jobs left: 77558760
c 93.845 0 [queue] In loop. Jobs left: 77558760
c 93.846 0 [queue] In loop. Jobs left: 77558760
c 93.846 0 [queue] In loop. Jobs left: 77558760
c 93.847 0 [queue] In loop. Jobs left: 77558760
c 93.847 0 [queue] In loop. Jobs left: 77558760
c 93.848 0 [queue] In loop. Jobs left: 77558760
c 93.848 0 [queue] In loop. Jobs left: 77558760
c 93.849 0 [queue] In loop. Jobs left: 77558760
c 93.850 0 [queue] In loop. Jobs left: 77558760
c 93.850 0 [queue] In loop. Jobs left: 77558760
c 93.851 0 [queue] In loop. Jobs left: 77558760
c 93.851 0 [queue] In loop. Jobs left: 77558760
c 93.852 0 [queue] In loop. Jobs left: 77558760
c 93.853 0 [queue] In loop. Jobs left: 77558760
c 93.853 0 [queue] In loop. Jobs left: 77558760
c 93.854 0 [queue] In loop. Jobs left: 77558760
c 93.854 0 [queue] In loop. Jobs left: 77558760
c 93.855 0 [queue] In loop. Jobs left: 77558760
c 93.855 0 [queue] In loop. Jobs left: 77558760
c 93.856 0 [queue] In loop. Jobs left: 77558760
c 93.857 0 [queue] In loop. Jobs left: 77558760
c 93.857 0 [queue] In loop. Jobs left: 77558760
c 93.858 0 [queue] In loop. Jobs left: 77558760
c 93.858 0 [queue] In loop. Jobs left: 77558760
c 93.859 0 [queue] In loop. Jobs left: 77558760
c 93.859 0 [queue] In loop. Jobs left: 77558760
c 93.860 0 [queue] In loop. Jobs left: 77558760
c 93.861 0 [queue] In loop. Jobs left: 77558760
c 93.861 0 [queue] In loop. Jobs left: 77558760
c 93.862 0 [queue] In loop. Jobs left: 77558760
c 93.862 0 [queue] In loop. Jobs left: 77558760
c 93.863 0 [queue] In loop. Jobs left: 77558760
c 93.864 0 [queue] In loop. Jobs left: 77558760
c 93.864 0 [queue] In loop. Jobs left: 77558760
c 93.865 0 [queue] In loop. Jobs left: 77558760
c 93.865 0 [queue] In loop. Jobs left: 77558760
c 93.866 0 [queue] In loop. Jobs left: 77558760
c 93.866 0 [queue] In loop. Jobs left: 77558760
c 93.867 0 [queue] In loop. Jobs left: 77558760
c 93.868 0 [queue] In loop. Jobs left: 77558760
c 93.868 0 [queue] In loop. Jobs left: 77558760
c 93.869 0 [queue] In loop. Jobs left: 77558760
c 93.869 0 [queue] In loop. Jobs left: 77558760
c 93.870 0 [queue] In loop. Jobs left: 77558760
c 93.870 0 [queue] In loop. Jobs left: 77558760
c 93.871 0 [queue] In loop. Jobs left: 77558760
c 93.872 0 [queue] In loop. Jobs left: 77558760
c 93.872 0 [queue] In loop. Jobs left: 77558760
c 93.873 0 [queue] In loop. Jobs left: 77558760
c 93.873 0 [queue] In loop. Jobs left: 77558760
c 93.874 0 [queue] In loop. Jobs left: 77558760
c 93.875 0 [queue] In loop. Jobs left: 77558760
c 93.875 0 [queue] In loop. Jobs left: 77558760
c 93.876 0 [queue] In loop. Jobs left: 77558760
c 93.876 0 [queue] In loop. Jobs left: 77558760
c 93.877 0 [queue] In loop. Jobs left: 77558760
c 93.877 0 [queue] In loop. Jobs left: 77558760
c 93.878 0 [queue] In loop. Jobs left: 77558760
c 93.879 0 [queue] In loop. Jobs left: 77558760
c 93.879 0 [queue] In loop. Jobs left: 77558760
c 93.880 0 [queue] In loop. Jobs left: 77558760
c 93.880 0 [queue] In loop. Jobs left: 77558760
c 93.881 0 [queue] In loop. Jobs left: 77558760
c 93.881 0 [queue] In loop. Jobs left: 77558760
c 93.882 0 [queue] In loop. Jobs left: 77558760
c 93.883 0 [queue] In loop. Jobs left: 77558760
c 93.883 0 [queue] In loop. Jobs left: 77558760
c 93.884 0 [queue] In loop. Jobs left: 77558760
c 93.884 0 [queue] In loop. Jobs left: 77558760
c 93.885 0 [queue] In loop. Jobs left: 77558760
c 93.886 0 [queue] In loop. Jobs left: 77558760
c 93.886 0 [queue] In loop. Jobs left: 77558760
c 93.887 0 [queue] In loop. Jobs left: 77558760
c 93.887 0 [queue] In loop. Jobs left: 77558760
c 93.888 0 [queue] In loop. Jobs left: 77558760
c 93.888 0 [queue] In loop. Jobs left: 77558760
c 93.889 0 [queue] In loop. Jobs left: 77558760
c 93.890 0 [queue] In loop. Jobs left: 77558760
c 93.890 0 [queue] In loop. Jobs left: 77558760
c 93.891 0 [queue] In loop. Jobs left: 77558760
c 93.891 0 [queue] In loop. Jobs left: 77558760
c 93.892 0 [queue] In loop. Jobs left: 77558760
c 93.893 0 [queue] In loop. Jobs left: 77558760
c 93.893 0 [queue] In loop. Jobs left: 77558760
c 93.894 0 [queue] In loop. Jobs left: 77558760
c 93.894 0 [queue] In loop. Jobs left: 77558760
c 93.895 0 [queue] In loop. Jobs left: 77558760
c 93.895 0 [queue] In loop. Jobs left: 77558760
c 93.896 0 [queue] In loop. Jobs left: 77558760
c 93.897 0 [queue] In loop. Jobs left: 77558760
c 93.897 0 [queue] In loop. Jobs left: 77558760
c 93.898 0 [queue] In loop. Jobs left: 77558760
c 93.898 0 [queue] In loop. Jobs left: 77558760
c 93.899 0 [queue] In loop. Jobs left: 77558760
c 93.899 0 [queue] In loop. Jobs left: 77558760
c 93.900 0 [queue] In loop. Jobs left: 77558760
c 93.901 0 [queue] In loop. Jobs left: 77558760
c 93.901 0 [queue] In loop. Jobs left: 77558760
c 93.902 0 [queue] In loop. Jobs left: 77558760
c 93.902 0 [queue] In loop. Jobs left: 77558760
c 93.903 0 [queue] In loop. Jobs left: 77558760
c 93.904 0 [queue] In loop. Jobs left: 77558760
c 93.904 0 [queue] In loop. Jobs left: 77558760
c 93.905 0 [queue] In loop. Jobs left: 77558760
c 93.905 0 [queue] In loop. Jobs left: 77558760
c 93.906 0 [queue] In loop. Jobs left: 77558760
c 93.906 0 [queue] In loop. Jobs left: 77558760
c 93.907 0 [queue] In loop. Jobs left: 77558760
c 93.908 0 [queue] In loop. Jobs left: 77558760
c 93.908 0 [queue] In loop. Jobs left: 77558760
c 93.909 0 [queue] In loop. Jobs left: 77558760
c 93.909 0 [queue] In loop. Jobs left: 77558760
c 93.910 0 [queue] In loop. Jobs left: 77558760
c 93.910 0 [queue] In loop. Jobs left: 77558760
c 93.911 0 [queue] In loop. Jobs left: 77558760
c 93.912 0 [queue] In loop. Jobs left: 77558760
c 93.912 0 [queue] In loop. Jobs left: 77558760
c 93.913 0 [queue] In loop. Jobs left: 77558760
c 93.913 0 [queue] In loop. Jobs left: 77558760
c 93.914 0 [queue] In loop. Jobs left: 77558760
c 93.915 0 [queue] In loop. Jobs left: 77558760
c 93.915 0 [queue] In loop. Jobs left: 77558760
c 93.916 0 [queue] In loop. Jobs left: 77558760
c 93.916 0 [queue] In loop. Jobs left: 77558760
c 93.917 0 [queue] In loop. Jobs left: 77558760
c 93.917 0 [queue] In loop. Jobs left: 77558760
c 93.918 0 [queue] In loop. Jobs left: 77558760
c 93.919 0 [queue] In loop. Jobs left: 77558760
c 93.919 0 [queue] In loop. Jobs left: 77558760
c 93.920 0 [queue] In loop. Jobs left: 77558760
c 93.920 0 [queue] In loop. Jobs left: 77558760
c 93.921 0 [queue] In loop. Jobs left: 77558760
c 93.921 0 [queue] In loop. Jobs left: 77558760
c 93.922 0 [queue] In loop. Jobs left: 77558760
c 93.923 0 [queue] In loop. Jobs left: 77558760
c 93.923 0 [queue] In loop. Jobs left: 77558760
c 93.924 0 [queue] In loop. Jobs left: 77558760
c 93.924 0 [queue] In loop. Jobs left: 77558760
c 93.925 0 [queue] In loop. Jobs left: 77558760
c 93.926 0 [queue] In loop. Jobs left: 77558760
c 93.926 0 [queue] In loop. Jobs left: 77558760
c 93.927 0 [queue] In loop. Jobs left: 77558760
c 93.927 0 [queue] In loop. Jobs left: 77558760
c 93.928 0 [queue] In loop. Jobs left: 77558760
c 93.928 0 [queue] In loop. Jobs left: 77558760
c 93.929 0 [queue] In loop. Jobs left: 77558760
c 93.930 0 [queue] In loop. Jobs left: 77558760
c 93.930 0 [queue] In loop. Jobs left: 77558760
c 93.931 0 [queue] In loop. Jobs left: 77558760
c 93.931 0 [queue] In loop. Jobs left: 77558760
c 93.932 0 [queue] In loop. Jobs left: 77558760
c 93.932 0 [queue] In loop. Jobs left: 77558760
c 93.933 0 [queue] In loop. Jobs left: 77558760
c 93.934 0 [queue] In loop. Jobs left: 77558760
c 93.934 0 [queue] In loop. Jobs left: 77558760
c 93.935 0 [queue] In loop. Jobs left: 77558760
c 93.935 0 [queue] In loop. Jobs left: 77558760
c 93.936 0 [queue] In loop. Jobs left: 77558760
c 93.937 0 [queue] In loop. Jobs left: 77558760
c 93.937 0 [queue] In loop. Jobs left: 77558760
c 93.938 0 [queue] In loop. Jobs left: 77558760
c 93.938 0 [queue] In loop. Jobs left: 77558760
c 93.939 0 [queue] In loop. Jobs left: 77558760
c 93.939 0 [red] & [bou] Contributed {finished, lowerBound, upperBound} = {1, 10, -1} to all-reduction.
c 93.939 0 [queue] In loop. Jobs left: 77558760
c 93.939 0 [red] & [bou] All-Reduction resulted in {finished, lowerBound, upperBound} = {1, 10, -1}.
c 93.939 0 [bou] Before reduction: {lower, upper, best} = {10, -1, -1}
c 93.939 0 [bou] After redution: {lower, upper, best} = {10, -1, -1}
c 93.940 0 [queue] In loop. Jobs left: 77558760
c 93.941 0 [queue] In loop. Jobs left: 77558760
c 93.941 0 [queue] In loop. Jobs left: 77558760
c 93.942 0 [queue] In loop. Jobs left: 77558760
c 93.942 0 [queue] In loop. Jobs left: 77558760
c 93.943 0 [queue] In loop. Jobs left: 77558760
c 93.944 0 [queue] In loop. Jobs left: 77558760
c 93.944 0 [queue] In loop. Jobs left: 77558760
c 93.945 0 [queue] In loop. Jobs left: 77558760
c 93.945 0 [queue] In loop. Jobs left: 77558760
c 93.946 0 [queue] In loop. Jobs left: 77558760
c 93.946 0 [queue] In loop. Jobs left: 77558760
c 93.947 0 [queue] In loop. Jobs left: 77558760
c 93.948 0 [queue] In loop. Jobs left: 77558760
c 93.948 0 [queue] In loop. Jobs left: 77558760
c 93.949 0 [queue] In loop. Jobs left: 77558760
c 93.949 0 [queue] In loop. Jobs left: 77558760
c 93.950 0 [queue] In loop. Jobs left: 77558760
c 93.950 0 [queue] In loop. Jobs left: 77558760
c 93.951 0 [queue] In loop. Jobs left: 77558760
c 93.952 0 [queue] In loop. Jobs left: 77558760
c 93.952 0 [queue] In loop. Jobs left: 77558760
c 93.953 0 [queue] In loop. Jobs left: 77558760
c 93.953 0 [queue] In loop. Jobs left: 77558760
c 93.954 0 [queue] In loop. Jobs left: 77558760
c 93.955 0 [queue] In loop. Jobs left: 77558760
c 93.955 0 [queue] In loop. Jobs left: 77558760
c 93.956 0 [queue] In loop. Jobs left: 77558760
c 93.956 0 [queue] In loop. Jobs left: 77558760
c 93.957 0 [queue] In loop. Jobs left: 77558760
c 93.957 0 [queue] In loop. Jobs left: 77558760
c 93.958 0 [queue] In loop. Jobs left: 77558760
c 93.959 0 [queue] In loop. Jobs left: 77558760
c 93.959 0 [queue] In loop. Jobs left: 77558760
c 93.960 0 [queue] In loop. Jobs left: 77558760
c 93.960 0 [queue] In loop. Jobs left: 77558760
c 93.961 0 [queue] In loop. Jobs left: 77558760
c 93.961 0 [queue] In loop. Jobs left: 77558760
c 93.962 0 [queue] In loop. Jobs left: 77558760
c 93.963 0 [queue] In loop. Jobs left: 77558760
c 93.963 0 [queue] In loop. Jobs left: 77558760
c 93.964 0 [queue] In loop. Jobs left: 77558760
c 93.964 0 [queue] In loop. Jobs left: 77558760
c 93.965 0 [queue] In loop. Jobs left: 77558760
c 93.966 0 [queue] In loop. Jobs left: 77558760
c 93.966 0 [queue] In loop. Jobs left: 77558760
c 93.967 0 [queue] In loop. Jobs left: 77558760
c 93.967 0 [queue] In loop. Jobs left: 77558760
c 93.968 0 [queue] In loop. Jobs left: 77558760
c 93.968 0 [queue] In loop. Jobs left: 77558760
c 93.969 0 [queue] In loop. Jobs left: 77558760
c 93.970 0 [queue] In loop. Jobs left: 77558760
c 93.970 0 [queue] In loop. Jobs left: 77558760
c 93.971 0 [queue] In loop. Jobs left: 77558760
c 93.971 0 [queue] In loop. Jobs left: 77558760
c 93.972 0 [queue] In loop. Jobs left: 77558760
c 93.972 0 [queue] In loop. Jobs left: 77558760
c 93.973 0 [queue] In loop. Jobs left: 77558760
c 93.974 0 [queue] In loop. Jobs left: 77558760
c 93.974 0 [queue] In loop. Jobs left: 77558760
c 93.975 0 [queue] In loop. Jobs left: 77558760
c 93.975 0 [queue] In loop. Jobs left: 77558760
c 93.976 0 [queue] In loop. Jobs left: 77558760
c 93.977 0 [queue] In loop. Jobs left: 77558760
c 93.977 0 [queue] In loop. Jobs left: 77558760
c 93.978 0 [queue] In loop. Jobs left: 77558760
c 93.978 0 [queue] In loop. Jobs left: 77558760
c 93.979 0 [queue] In loop. Jobs left: 77558760
c 93.979 0 [queue] In loop. Jobs left: 77558760
c 93.980 0 [queue] In loop. Jobs left: 77558760
c 93.981 0 [queue] In loop. Jobs left: 77558760
c 93.981 0 [queue] In loop. Jobs left: 77558760
c 93.982 0 [queue] In loop. Jobs left: 77558760
c 93.982 0 [queue] In loop. Jobs left: 77558760
c 93.983 0 [queue] In loop. Jobs left: 77558760
c 93.983 0 [queue] In loop. Jobs left: 77558760
c 93.984 0 [queue] In loop. Jobs left: 77558760
c 93.985 0 [queue] In loop. Jobs left: 77558760
c 93.985 0 [queue] In loop. Jobs left: 77558760
c 93.986 0 [queue] In loop. Jobs left: 77558760
c 93.986 0 [queue] In loop. Jobs left: 77558760
c 93.987 0 [queue] In loop. Jobs left: 77558760
c 93.988 0 [queue] In loop. Jobs left: 77558760
c 93.988 0 [queue] In loop. Jobs left: 77558760
c 93.989 0 [queue] In loop. Jobs left: 77558760
c 93.989 0 [queue] In loop. Jobs left: 77558760
c 93.990 0 [queue] In loop. Jobs left: 77558760
c 93.990 0 [queue] In loop. Jobs left: 77558760
c 93.991 0 [queue] In loop. Jobs left: 77558760
c 93.992 0 [queue] In loop. Jobs left: 77558760
c 93.992 0 [queue] In loop. Jobs left: 77558760
c 93.993 0 [queue] In loop. Jobs left: 77558760
c 93.993 0 [queue] In loop. Jobs left: 77558760
c 93.994 0 [queue] In loop. Jobs left: 77558760
c 93.994 0 [queue] In loop. Jobs left: 77558760
c 93.995 0 [queue] In loop. Jobs left: 77558760
c 93.996 0 [queue] In loop. Jobs left: 77558760
c 93.996 0 [queue] In loop. Jobs left: 77558760
c 93.997 0 [queue] In loop. Jobs left: 77558760
c 93.997 0 [queue] In loop. Jobs left: 77558760
c 93.998 0 [queue] In loop. Jobs left: 77558760
c 93.999 0 [queue] In loop. Jobs left: 77558760
c 93.999 0 [queue] In loop. Jobs left: 77558760
c 94.000 0 [queue] In loop. Jobs left: 77558760
c 94.000 0 [queue] In loop. Jobs left: 77558760
c 94.001 0 [queue] In loop. Jobs left: 77558760
c 94.001 0 [queue] In loop. Jobs left: 77558760
c 94.002 0 [queue] In loop. Jobs left: 77558760
c 94.003 0 [queue] In loop. Jobs left: 77558760
c 94.003 0 [queue] In loop. Jobs left: 77558760
c 94.004 0 [queue] In loop. Jobs left: 77558760
c 94.004 0 [queue] In loop. Jobs left: 77558760
c 94.005 0 [queue] In loop. Jobs left: 77558760
c 94.006 0 [queue] In loop. Jobs left: 77558760
c 94.007 0 [queue] In loop. Jobs left: 77558760
c 94.007 0 [queue] In loop. Jobs left: 77558760
c 94.008 0 [queue] In loop. Jobs left: 77558760
c 94.009 0 [queue] In loop. Jobs left: 77558760
c 94.010 0 [queue] In loop. Jobs left: 77558760
c 94.011 0 [queue] In loop. Jobs left: 77558760
c 94.012 0 [queue] In loop. Jobs left: 77558760
c 94.012 0 [queue] In loop. Jobs left: 77558760
c 94.013 0 [queue] In loop. Jobs left: 77558760
c 94.014 0 [queue] In loop. Jobs left: 77558760
c 94.014 0 [queue] In loop. Jobs left: 77558760
c 94.015 0 [queue] In loop. Jobs left: 77558760
c 94.016 0 [queue] In loop. Jobs left: 77558760
c 94.016 0 [queue] In loop. Jobs left: 77558760
c 94.017 0 [queue] In loop. Jobs left: 77558760
c 94.017 0 [queue] In loop. Jobs left: 77558760
c 94.018 0 [queue] In loop. Jobs left: 77558760
c 94.018 0 [queue] In loop. Jobs left: 77558760
c 94.019 0 [queue] In loop. Jobs left: 77558760
c 94.020 0 [queue] In loop. Jobs left: 77558760
c 94.020 0 [queue] In loop. Jobs left: 77558760
c 94.021 0 [queue] In loop. Jobs left: 77558760
c 94.021 0 [queue] In loop. Jobs left: 77558760
c 94.022 0 [queue] In loop. Jobs left: 77558760
c 94.022 0 [queue] In loop. Jobs left: 77558760
c 94.023 0 [queue] In loop. Jobs left: 77558760
c 94.024 0 [queue] In loop. Jobs left: 77558760
c 94.024 0 [queue] In loop. Jobs left: 77558760
c 94.025 0 [queue] In loop. Jobs left: 77558760
c 94.025 0 [queue] In loop. Jobs left: 77558760
c 94.026 0 [queue] In loop. Jobs left: 77558760
c 94.027 0 [queue] In loop. Jobs left: 77558760
c 94.027 0 [queue] In loop. Jobs left: 77558760
c 94.028 0 [queue] In loop. Jobs left: 77558760
c 94.028 0 [queue] In loop. Jobs left: 77558760
c 94.029 0 [queue] In loop. Jobs left: 77558760
c 94.029 0 [queue] In loop. Jobs left: 77558760
c 94.030 0 [queue] In loop. Jobs left: 77558760
c 94.031 0 [queue] In loop. Jobs left: 77558760
c 94.031 0 [queue] In loop. Jobs left: 77558760
c 94.032 0 [queue] In loop. Jobs left: 77558760
c 94.032 0 [queue] In loop. Jobs left: 77558760
c 94.033 0 [queue] In loop. Jobs left: 77558760
c 94.034 0 [queue] In loop. Jobs left: 77558760
c 94.034 0 [queue] In loop. Jobs left: 77558760
c 94.035 0 [queue] In loop. Jobs left: 77558760
c 94.035 0 [queue] In loop. Jobs left: 77558760
c 94.036 0 [queue] In loop. Jobs left: 77558760
c 94.036 0 [queue] In loop. Jobs left: 77558760
c 94.037 0 [queue] In loop. Jobs left: 77558760
c 94.038 0 [queue] In loop. Jobs left: 77558760
c 94.038 0 [queue] In loop. Jobs left: 77558760
c 94.039 0 [queue] In loop. Jobs left: 77558760
c 94.039 0 [queue] In loop. Jobs left: 77558760
c 94.040 0 [queue] In loop. Jobs left: 77558760
c 94.040 0 [queue] In loop. Jobs left: 77558760
c 94.041 0 [queue] In loop. Jobs left: 77558760
c 94.042 0 [queue] In loop. Jobs left: 77558760
c 94.042 0 [queue] In loop. Jobs left: 77558760
c 94.043 0 [queue] In loop. Jobs left: 77558760
c 94.043 0 [red] & [bou] Contributed {finished, lowerBound, upperBound} = {1, 10, -1} to all-reduction.
c 94.043 0 [red] & [bou] All-Reduction resulted in {finished, lowerBound, upperBound} = {1, 10, -1}.
c 94.043 0 [bou] Before reduction: {lower, upper, best} = {10, -1, -1}
c 94.043 0 [bou] After redution: {lower, upper, best} = {10, -1, -1}
c 94.043 0 [queue] In loop. Jobs left: 77558760
c 94.044 0 [queue] In loop. Jobs left: 77558760
c 94.045 0 [queue] In loop. Jobs left: 77558760
c 94.045 0 [queue] In loop. Jobs left: 77558760
c 94.046 0 [queue] In loop. Jobs left: 77558760
c 94.046 0 [queue] In loop. Jobs left: 77558760
c 94.047 0 [queue] In loop. Jobs left: 77558760
c 94.047 0 [queue] In loop. Jobs left: 77558760
c 94.048 0 [queue] In loop. Jobs left: 77558760
c 94.049 0 [queue] In loop. Jobs left: 77558760
c 94.049 0 [queue] In loop. Jobs left: 77558760
c 94.050 0 [queue] In loop. Jobs left: 77558760
c 94.050 0 [queue] In loop. Jobs left: 77558760
c 94.051 0 [queue] In loop. Jobs left: 77558760
c 94.051 0 [queue] In loop. Jobs left: 77558760
c 94.052 0 [queue] In loop. Jobs left: 77558760
c 94.053 0 [queue] In loop. Jobs left: 77558760
c 94.053 0 [queue] In loop. Jobs left: 77558760
c 94.054 0 [queue] In loop. Jobs left: 77558760
c 94.054 0 [queue] In loop. Jobs left: 77558760
c 94.055 0 [queue] In loop. Jobs left: 77558760
c 94.056 0 [queue] In loop. Jobs left: 77558760
c 94.056 0 [queue] In loop. Jobs left: 77558760
c 94.057 0 [queue] In loop. Jobs left: 77558760
c 94.057 0 [queue] In loop. Jobs left: 77558760
c 94.058 0 [queue] In loop. Jobs left: 77558760
c 94.058 0 [queue] In loop. Jobs left: 77558760
c 94.059 0 [queue] In loop. Jobs left: 77558760
c 94.060 0 [queue] In loop. Jobs left: 77558760
c 94.060 0 [queue] In loop. Jobs left: 77558760
c 94.061 0 [queue] In loop. Jobs left: 77558760
c 94.061 0 [queue] In loop. Jobs left: 77558760
c 94.062 0 [queue] In loop. Jobs left: 77558760
c 94.062 0 [queue] In loop. Jobs left: 77558760
c 94.063 0 [queue] In loop. Jobs left: 77558760
c 94.064 0 [queue] In loop. Jobs left: 77558760
c 94.064 0 [queue] In loop. Jobs left: 77558760
c 94.065 0 [queue] In loop. Jobs left: 77558760
c 94.065 0 [queue] In loop. Jobs left: 77558760
c 94.066 0 [queue] In loop. Jobs left: 77558760
c 94.067 0 [queue] In loop. Jobs left: 77558760
c 94.067 0 [queue] In loop. Jobs left: 77558760
c 94.068 0 [queue] In loop. Jobs left: 77558760
c 94.068 0 [queue] In loop. Jobs left: 77558760
c 94.069 0 [queue] In loop. Jobs left: 77558760
c 94.069 0 [queue] In loop. Jobs left: 77558760
c 94.070 0 [queue] In loop. Jobs left: 77558760
c 94.071 0 [queue] In loop. Jobs left: 77558760
c 94.071 0 [queue] In loop. Jobs left: 77558760
c 94.072 0 [queue] In loop. Jobs left: 77558760
c 94.072 0 [queue] In loop. Jobs left: 77558760
c 94.073 0 [queue] In loop. Jobs left: 77558760
c 94.073 0 [queue] In loop. Jobs left: 77558760
c 94.074 0 [queue] In loop. Jobs left: 77558760
c 94.075 0 [queue] In loop. Jobs left: 77558760
c 94.075 0 [queue] In loop. Jobs left: 77558760
c 94.076 0 [queue] In loop. Jobs left: 77558760
c 94.076 0 [queue] In loop. Jobs left: 77558760
c 94.077 0 [queue] In loop. Jobs left: 77558760
c 94.078 0 [queue] In loop. Jobs left: 77558760
c 94.078 0 [queue] In loop. Jobs left: 77558760
c 94.079 0 [queue] In loop. Jobs left: 77558760
c 94.079 0 [queue] In loop. Jobs left: 77558760
c 94.080 0 [queue] In loop. Jobs left: 77558760
c 94.080 0 [queue] In loop. Jobs left: 77558760
c 94.081 0 [queue] In loop. Jobs left: 77558760
c 94.082 0 [queue] In loop. Jobs left: 77558760
c 94.082 0 [queue] In loop. Jobs left: 77558760
c 94.083 0 [queue] In loop. Jobs left: 77558760
c 94.083 0 [queue] In loop. Jobs left: 77558760
c 94.084 0 [queue] In loop. Jobs left: 77558760
c 94.085 0 [queue] In loop. Jobs left: 77558760
c 94.085 0 [queue] In loop. Jobs left: 77558760
c 94.086 0 [queue] In loop. Jobs left: 77558760
c 94.086 0 [queue] In loop. Jobs left: 77558760
c 94.087 0 [queue] In loop. Jobs left: 77558760
c 94.087 0 [queue] In loop. Jobs left: 77558760
c 94.088 0 [queue] In loop. Jobs left: 77558760
c 94.089 0 [queue] In loop. Jobs left: 77558760
c 94.089 0 [queue] In loop. Jobs left: 77558760
c 94.090 0 [queue] In loop. Jobs left: 77558760
c 94.090 0 [queue] In loop. Jobs left: 77558760
c 94.091 0 [queue] In loop. Jobs left: 77558760
c 94.091 0 [queue] In loop. Jobs left: 77558760
c 94.092 0 [queue] In loop. Jobs left: 77558760
c 94.093 0 [queue] In loop. Jobs left: 77558760
c 94.093 0 [queue] In loop. Jobs left: 77558760
c 94.094 0 [queue] In loop. Jobs left: 77558760
c 94.094 0 [queue] In loop. Jobs left: 77558760
c 94.095 0 [queue] In loop. Jobs left: 77558760
c 94.096 0 [queue] In loop. Jobs left: 77558760
c 94.096 0 [queue] In loop. Jobs left: 77558760
c 94.097 0 [queue] In loop. Jobs left: 77558760
c 94.097 0 [queue] In loop. Jobs left: 77558760
c 94.098 0 [queue] In loop. Jobs left: 77558760
c 94.098 0 [queue] In loop. Jobs left: 77558760
c 94.099 0 [queue] In loop. Jobs left: 77558760
c 94.100 0 [queue] In loop. Jobs left: 77558760
c 94.100 0 [queue] In loop. Jobs left: 77558760
c 94.101 0 [queue] In loop. Jobs left: 77558760
